Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Month,Quarter,DayOfYear,Month_sin,Month_cos,Is_Monsoon,Is_Summer,Is_Winter,Rainfall_Lag1,Rainfall_Lag2,Rainfall_Lag3,Temp_Lag1,Temp_Lag2,Cases_Lag1,Cases_Lag2,Cases_Lag3,Garbage_Lag1,Waterlog_Lag1,Rainfall_roll3_mean,Rainfall_roll7_mean,Cases_roll3_mean,Cases_roll7_mean,Temp_roll3_mean,Rainfall_roll3_std,Cases_roll3_std,Rainfall_roll7_max,Rainfall_roll7_min,Ward_Garbage_mean,Ward_Waterlog_mean,Ward_Cases_mean,Ward_Rainfall_mean,Dengue_Cases,Ward_ID
10.2,33.1,45,3,3,1,60,1.0,6.123233995736766e-17,0,1,0,9.6,4.9,17.3,19.2,22.7,22.0,28.0,28.0,39.0,8.0,8.233333333333343,24.814285714285713,24.0,31.857142857142858,25.0,2.902297940138007,3.4641016151377544,82.2,0.0,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,22,114
5.4,35.1,23,7,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,10.2,9.6,4.9,33.1,19.2,22.0,22.0,28.0,45.0,3.0,8.400000000000007,25.585714285714285,23.0,28.714285714285715,29.133333333333336,2.615339366123637,1.7320508075688772,82.2,4.9,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,25,114
126.2,30.0,14,17,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,5.4,10.2,9.6,35.1,33.1,25.0,22.0,22.0,23.0,7.0,47.26666666666668,31.871428571428574,24.333333333333332,28.142857142857142,32.73333333333333,68.40038986243668,2.081665999466133,126.2,4.9,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,26,114
188.5,27.2,26,25,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,126.2,5.4,10.2,30.0,35.1,26.0,25.0,22.0,14.0,17.0,106.7,51.728571428571435,36.666666666666664,30.0,30.766666666666666,93.09452185816305,19.347695814575268,188.5,4.9,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,59,114
121.2,27.1,9,21,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,188.5,126.2,5.4,27.2,30.0,59.0,26.0,25.0,26.0,25.0,145.3,66.57142857142857,47.0,34.0,28.099999999999998,37.495733090579805,18.24828759089466,188.5,4.9,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,56,114
134.1,28.8,27,13,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,121.2,188.5,126.2,27.1,27.2,56.0,59.0,26.0,9.0,21.0,147.93333333333334,85.02857142857144,54.333333333333336,36.857142857142854,27.7,35.71894921933364,5.686240703077333,188.5,5.4,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,48,114
200.5,28.8,32,23,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,134.1,121.2,188.5,28.8,27.1,48.0,56.0,59.0,27.0,13.0,151.93333333333334,112.3,57.333333333333336,43.42857142857143,28.233333333333334,42.55165488360394,10.066445913694336,200.5,5.4,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,68,114
91.8,28.7,9,12,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,200.5,134.1,121.2,28.8,28.8,68.0,48.0,56.0,32.0,23.0,142.13333333333335,123.95714285714287,55.666666666666664,47.57142857142857,28.76666666666667,54.79346068038898,10.78579312490896,200.5,5.4,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,51,114
90.4,26.6,19,9,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,91.8,200.5,134.1,28.7,28.8,51.0,68.0,48.0,9.0,12.0,127.56666666666666,136.1,50.0,48.42857142857143,28.03333333333333,63.16599823744838,18.520259177452136,200.5,90.4,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,31,114
14.2,19.0,15,5,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,90.4,91.8,200.5,26.6,28.7,31.0,51.0,68.0,19.0,9.0,65.46666666666667,120.10000000000001,35.0,48.0,24.76666666666667,44.403753595088396,14.422205101855958,200.5,14.2,29.055555555555557,10.61111111111111,37.583333333333336,69.28888888888889,23,114
8.2,34.3,22,5,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,8.5,13.5,19.5,34.7,19.6,9.0,17.0,11.0,15.0,1.0,10.066666666666666,12.425,10.333333333333334,10.5,29.53333333333333,2.9771350881902117,6.110100926607787,19.5,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,5,115
106.3,34.3,25,11,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,8.2,8.5,13.5,34.3,34.7,5.0,9.0,17.0,22.0,5.0,41.0,31.2,13.333333333333334,13.6,34.43333333333334,56.551657800633926,11.150485789118488,106.3,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,26,115
180.2,24.5,19,19,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,106.3,8.2,8.5,34.3,34.3,26.0,5.0,9.0,25.0,11.0,98.23333333333333,56.03333333333333,28.0,20.166666666666668,31.03333333333333,86.28327377501003,24.06241883103193,180.2,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,53,115
125.3,29.1,13,13,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,180.2,106.3,8.2,24.5,34.3,53.0,26.0,5.0,19.0,19.0,137.26666666666668,65.92857142857143,42.0,24.0,29.3,38.375817037990664,14.177446878757825,180.2,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,47,115
93.0,25.9,3,9,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,125.3,180.2,106.3,29.1,24.5,47.0,53.0,26.0,13.0,13.0,132.83333333333334,76.42857142857143,43.0,26.571428571428573,26.5,44.08540952892844,12.489995996796797,180.2,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,29,115
183.6,24.9,13,21,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,93.0,125.3,180.2,25.9,29.1,29.0,47.0,53.0,3.0,9.0,133.96666666666667,100.72857142857141,43.0,31.714285714285715,26.633333333333336,45.91757107397271,12.489995996796797,183.6,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,53,115
46.6,31.4,13,6,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,183.6,93.0,125.3,24.9,25.9,53.0,29.0,47.0,13.0,21.0,107.73333333333333,106.17142857142856,40.333333333333336,36.0,27.399999999999995,69.67821275932192,12.055427546683417,183.6,8.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,39,115
60.0,29.8,16,5,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,46.6,183.6,93.0,31.4,24.9,39.0,53.0,29.0,13.0,6.0,96.73333333333333,113.57142857142856,42.0,40.142857142857146,28.7,75.52650748798949,9.848857801796104,183.6,46.6,13.972222222222221,8.583333333333334,27.88888888888889,69.9,34,115
3.6,20.5,17,0,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,60.0,46.6,183.6,29.8,31.4,34.0,39.0,53.0,16.0,5.0,36.733333333333334,98.89999999999999,33.0,40.142857142857146,27.233333333333334,29.4661387584687,6.5574385243019995,183.6,3.6,13.972222222222221,8.583333333333334,27.88888888888889,69.9,26,115
19.1,21.1,11,4,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,3.6,60.0,46.6,20.5,29.8,26.0,34.0,39.0,17.0,0.0,27.566666666666666,75.88571428571427,24.666666666666668,34.57142857142857,23.8,29.137661768462664,10.066445913694333,183.6,3.6,13.972222222222221,8.583333333333334,27.88888888888889,69.9,14,115
1.2,18.3,15,3,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,19.1,3.6,60.0,21.1,20.5,14.0,26.0,34.0,11.0,4.0,7.966666666666668,58.15714285714285,17.666666666666668,29.714285714285715,19.96666666666667,9.716137778630445,7.234178138070235,183.6,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,13,115
9.0,33.5,7,2,3,1,60,1.0,6.123233995736766e-17,0,1,0,1.2,19.1,3.6,18.3,21.1,13.0,14.0,26.0,15.0,3.0,9.766666666666667,46.15714285714285,9.0,25.571428571428573,24.3,8.97459376982211,7.810249675906656,183.6,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,0,115
1.8,33.5,24,2,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,9.0,1.2,19.1,33.5,18.3,0.0,13.0,14.0,7.0,2.0,4.0,20.185714285714287,9.666666666666666,20.285714285714285,28.433333333333334,4.340506882841706,8.504900548115383,60.0,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,16,115
73.6,33.4,24,9,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,1.8,9.0,1.2,33.5,33.5,16.0,0.0,13.0,24.0,2.0,28.13333333333333,24.042857142857144,14.333333333333334,18.571428571428573,33.46666666666667,39.53951609887671,13.576941236277536,73.6,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,27,115
141.6,27.2,25,15,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,73.6,1.8,9.0,33.4,33.5,27.0,16.0,0.0,24.0,9.0,72.33333333333333,35.699999999999996,27.666666666666668,19.428571428571427,31.366666666666664,69.90860700466955,12.013880860626735,141.6,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,40,115
149.7,24.8,18,15,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,141.6,73.6,1.8,27.2,33.4,40.0,27.0,16.0,25.0,15.0,121.63333333333333,56.57142857142857,39.666666666666664,23.142857142857142,28.46666666666667,41.794776388124575,12.50333288900737,149.7,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,52,115
134.6,26.8,15,15,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,149.7,141.6,73.6,24.8,27.2,52.0,40.0,27.0,18.0,15.0,141.96666666666667,73.07142857142857,47.333333333333336,28.285714285714285,26.266666666666666,7.556674753708555,6.4291005073286405,149.7,1.2,13.972222222222221,8.583333333333334,27.88888888888889,69.9,50,115
137.1,29.6,7,17,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,134.6,149.7,141.6,26.8,24.8,50.0,52.0,40.0,15.0,15.0,140.46666666666667,92.48571428571428,50.0,33.285714285714285,27.066666666666666,8.093412959520611,2.0000000000000107,149.7,1.8,13.972222222222221,8.583333333333334,27.88888888888889,69.9,48,115
71.0,27.9,6,9,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,137.1,134.6,149.7,29.6,26.8,48.0,50.0,52.0,7.0,17.0,114.2333333333333,101.34285714285714,46.0,39.0,28.099999999999998,37.462025216655526,5.291502622129185,149.7,1.8,13.972222222222221,8.583333333333334,27.88888888888889,69.9,40,115
94.0,25.7,4,13,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,71.0,137.1,134.6,27.9,29.6,40.0,48.0,50.0,6.0,9.0,100.69999999999999,114.51428571428572,37.666666666666664,40.285714285714285,27.733333333333334,33.55547645318123,11.676186592091332,149.7,71.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,25,115
5.1,20.2,10,2,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,94.0,71.0,137.1,25.7,27.9,25.0,40.0,48.0,4.0,13.0,56.69999999999999,104.72857142857143,29.0,39.57142857142857,24.599999999999998,46.142930119358454,9.643650760992955,149.7,5.1,13.972222222222221,8.583333333333334,27.88888888888889,69.9,22,115
20.4,21.1,17,6,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,5.1,94.0,71.0,20.2,25.7,22.0,25.0,40.0,10.0,2.0,39.83333333333332,87.41428571428571,21.0,36.142857142857146,22.333333333333332,47.52939441370287,4.582575694955842,149.7,5.1,13.972222222222221,8.583333333333334,27.88888888888889,69.9,16,115
9.1,21.4,6,4,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,20.4,5.1,94.0,21.1,20.2,16.0,22.0,25.0,17.0,6.0,11.533333333333324,67.32857142857142,16.0,30.142857142857142,20.900000000000002,7.934943814125397,6.000000000000001,137.1,5.1,13.972222222222221,8.583333333333334,27.88888888888889,69.9,10,115
20.2,34.3,12,2,3,1,60,1.0,6.123233995736766e-17,0,1,0,9.1,20.4,5.1,21.4,21.1,10.0,16.0,22.0,6.0,4.0,16.566666666666656,50.98571428571427,12.0,24.428571428571427,25.599999999999998,6.467096205665051,3.4641016151377566,137.1,5.1,13.972222222222221,8.583333333333334,27.88888888888889,69.9,10,115
0.0,36.4,18,1,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,20.2,9.1,20.4,34.3,21.4,10.0,10.0,16.0,12.0,2.0,9.766666666666657,31.399999999999995,10.666666666666666,19.285714285714285,30.7,10.116488191725763,1.1547005383792517,94.0,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,12,115
109.7,35.6,18,13,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,0.0,20.2,9.1,36.4,34.3,12.0,10.0,10.0,18.0,1.0,43.29999999999999,36.92857142857143,11.333333333333334,15.285714285714286,35.43333333333333,58.38433008950258,1.1547005383792517,109.7,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,12,115
155.7,27.9,19,15,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,109.7,0.0,20.2,35.6,36.4,12.0,12.0,10.0,18.0,13.0,88.46666666666665,45.74285714285713,21.0,17.285714285714285,33.300000000000004,79.99227045992214,15.588457268119896,155.7,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,39,115
160.0,27.5,13,17,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,155.7,109.7,0.0,27.9,35.6,39.0,12.0,12.0,19.0,15.0,141.79999999999998,67.87142857142855,35.0,21.857142857142858,30.333333333333332,27.88243174473854,21.283796653792763,160.0,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,54,115
95.2,24.6,2,12,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,160.0,155.7,109.7,27.5,27.9,54.0,39.0,12.0,13.0,17.0,136.96666666666664,78.55714285714285,46.0,26.0,26.666666666666668,36.23483590874031,7.54983443527075,160.0,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,45,115
123.5,27.6,4,12,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,95.2,160.0,155.7,24.6,27.5,45.0,54.0,39.0,2.0,12.0,126.23333333333333,94.89999999999999,43.0,28.857142857142858,26.566666666666666,32.48635611042481,12.12435565298214,160.0,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,30,115
63.1,26.2,24,8,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,123.5,95.2,160.0,27.6,24.6,30.0,45.0,54.0,4.0,12.0,93.93333333333332,101.02857142857144,41.0,34.285714285714285,26.133333333333336,30.219916170190363,9.643650760992955,160.0,0.0,13.972222222222221,8.583333333333334,27.88888888888889,69.9,48,115
60.6,29.3,9,8,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,63.1,123.5,95.2,26.2,27.6,48.0,30.0,45.0,24.0,8.0,82.39999999999999,109.68571428571428,34.666666666666664,36.285714285714285,27.7,35.61558647558676,11.71893055416463,160.0,60.6,13.972222222222221,8.583333333333334,27.88888888888889,69.9,26,115
12.8,20.6,9,5,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,60.6,63.1,123.5,29.3,26.2,26.0,48.0,30.0,9.0,8.0,45.49999999999999,95.84285714285714,26.666666666666668,35.42857142857143,25.366666666666664,28.34660473495893,21.007935008784973,160.0,12.8,13.972222222222221,8.583333333333334,27.88888888888889,69.9,6,115
8.6,35.0,60,2,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,7.2,18.3,5.9,38.2,16.9,11.0,29.0,44.0,16.0,10.0,11.366666666666667,10.0,22.333333333333332,27.75,30.03333333333333,6.04510821518799,9.865765724632496,18.3,5.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,27,116
75.7,37.9,60,20,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,8.6,7.2,18.3,35.0,38.2,27.0,11.0,29.0,60.0,2.0,30.5,23.14,30.0,32.6,37.03333333333333,39.15060663642391,20.663978319771825,75.7,5.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,52,116
170.8,28.1,33,28,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,75.7,8.6,7.2,37.9,35.0,52.0,27.0,11.0,60.0,20.0,85.03333333333335,47.75,44.666666666666664,36.333333333333336,33.666666666666664,81.50179957113421,15.373136743466942,170.8,5.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,55,116
158.5,26.5,32,15,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,170.8,75.7,8.6,28.1,37.9,55.0,52.0,27.0,33.0,28.0,135.0,63.57142857142857,58.333333333333336,40.857142857142854,30.833333333333332,51.72223893065729,8.504900548115385,170.8,5.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,68,116
95.0,23.8,68,10,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,158.5,170.8,75.7,26.5,28.1,68.0,55.0,52.0,32.0,15.0,141.43333333333337,76.3,63.333333333333336,44.142857142857146,26.133333333333336,40.68001147164702,7.234178138070237,170.8,7.2,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,67,116
151.6,28.3,32,23,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,95.0,158.5,170.8,23.8,26.5,67.0,68.0,55.0,68.0,10.0,135.03333333333333,95.34285714285714,63.333333333333336,47.857142857142854,26.2,34.84111555810652,7.234178138070237,170.8,7.2,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,55,116
75.5,27.0,58,11,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,151.6,95.0,158.5,28.3,23.8,55.0,67.0,68.0,32.0,23.0,107.36666666666667,105.10000000000001,63.666666666666664,56.142857142857146,26.366666666666664,39.52851291578435,7.5718777944003675,170.8,8.6,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,69,116
75.4,25.5,26,14,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,75.5,151.6,95.0,27.0,28.3,69.0,55.0,67.0,58.0,11.0,100.83333333333333,114.64285714285714,55.0,58.142857142857146,26.933333333333337,43.96525143034359,14.000000000000002,170.8,75.4,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,41,116
11.8,20.8,68,1,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,75.4,75.5,151.6,25.5,27.0,41.0,69.0,55.0,26.0,14.0,54.23333333333335,105.5142857142857,49.333333333333336,56.142857142857146,24.433333333333334,36.748378649041456,17.09775813764288,170.8,11.8,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,38,116
10.2,17.9,18,13,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,11.8,75.4,75.5,20.8,25.5,38.0,41.0,69.0,68.0,1.0,32.466666666666676,82.57142857142857,33.666666666666664,51.42857142857143,21.400000000000002,37.18996280360232,10.21436896402971,158.5,10.2,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,22,116
7.4,19.9,28,9,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,10.2,11.8,75.4,17.9,20.8,22.0,38.0,41.0,18.0,13.0,9.80000000000001,60.98571428571428,29.666666666666668,45.857142857142854,19.53333333333333,2.227105745129456,8.020806277010644,151.6,7.4,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,29,116
3.9,35.9,35,3,3,1,60,1.0,6.123233995736766e-17,0,1,0,7.4,10.2,11.8,19.9,17.9,29.0,22.0,38.0,28.0,9.0,7.166666666666676,47.971428571428575,24.0,39.285714285714285,24.566666666666666,3.1564748269741894,4.3588989435406695,151.6,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,21,116
8.6,30.5,47,7,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,3.9,7.4,10.2,35.9,19.9,21.0,29.0,22.0,35.0,3.0,6.633333333333343,27.542857142857144,26.0,35.42857142857143,28.766666666666666,2.4419937209832656,4.358898943540672,75.5,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,28,116
69.5,35.4,60,11,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,8.6,3.9,7.4,30.5,35.9,28.0,21.0,29.0,47.0,7.0,27.333333333333343,26.685714285714287,28.666666666666668,30.857142857142858,33.93333333333334,36.592941031479334,8.020806277010646,75.4,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,37,116
151.9,27.6,14,23,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,69.5,8.6,3.9,35.4,30.5,37.0,28.0,21.0,60.0,11.0,76.66666666666667,37.614285714285714,35.666666666666664,31.0,31.166666666666668,71.91831013958357,7.094598884597597,151.9,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,42,116
118.3,26.5,51,23,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,151.9,69.5,8.6,27.6,35.4,42.0,37.0,28.0,14.0,23.0,113.23333333333335,52.82857142857143,52.0,36.57142857142857,29.833333333333332,41.432998121465126,21.794494717703373,151.9,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,77,116
150.1,27.0,33,27,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,118.3,151.9,69.5,26.5,27.6,77.0,42.0,37.0,51.0,23.0,140.1,72.81428571428572,63.666666666666664,43.714285714285715,27.03333333333333,18.900793634130885,18.92969448600092,151.9,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,72,116
226.2,27.0,21,26,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,150.1,118.3,151.9,27.0,26.5,72.0,77.0,42.0,33.0,27.0,164.86666666666665,104.07142857142857,72.0,49.142857142857146,26.833333333333332,55.444957690788605,5.000000000000023,226.2,3.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,67,116
42.6,27.9,11,14,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,226.2,150.1,118.3,27.0,27.0,67.0,72.0,77.0,21.0,26.0,139.63333333333335,109.60000000000001,65.66666666666667,54.42857142857143,27.3,92.24642721175348,7.094598884597605,226.2,8.6,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,58,116
86.2,27.5,15,8,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,42.6,226.2,150.1,27.9,27.0,58.0,67.0,72.0,11.0,14.0,118.33333333333333,120.68571428571428,49.0,53.57142857142857,27.46666666666667,95.92524867485791,23.811761799581326,226.2,42.6,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,22,116
15.4,16.9,12,14,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,86.2,42.6,226.2,27.5,27.9,22.0,58.0,67.0,15.0,8.0,48.06666666666667,112.95714285714287,33.666666666666664,51.285714285714285,24.099999999999998,35.71516951287396,21.079215671683194,226.2,15.4,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,21,116
13.9,20.7,11,5,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,15.4,86.2,42.6,16.9,27.5,21.0,22.0,58.0,12.0,14.0,38.50000000000001,93.24285714285713,18.333333333333332,47.0,21.7,41.31621957536758,5.5075705472862415,226.2,13.9,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,12,116
9.2,21.1,33,13,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,13.9,15.4,86.2,20.7,16.9,12.0,21.0,22.0,11.0,5.0,12.833333333333334,77.65714285714284,20.0,39.857142857142854,19.566666666666666,3.2347076117195583,7.549834435270847,226.2,9.2,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,27,116
14.2,37.6,42,12,3,1,60,1.0,6.123233995736766e-17,0,1,0,9.2,13.9,15.4,21.1,20.7,27.0,12.0,21.0,33.0,13.0,12.433333333333332,58.24285714285714,21.0,33.0,26.46666666666667,2.8041635710700588,7.937253933193861,226.2,9.2,35.638888888888886,13.944444444444445,43.02777777777778,75.88055555555555,24,116
